cote,page_humaine,feuille_ia,libelle,x_px,y_px,x_norm,y_norm,x_px_ia,y_px_ia,statut,id,id_apparie,libelle_apparie,distance_px_ia
humain,E402,E402,Luminaire DR51,1029,2795,0.1807,0.6949,1029,2795,appariée,H:E402:129,IA:E402:129,Luminaire DR51,0.2
humain,E402,E402,Luminaire DR51,1220,2795,0.2143,0.6949,1220,2795,appariée,H:E402:130,IA:E402:130,Luminaire DR51,0.2
humain,E402,E402,Luminaire DR51,1411,2795,0.2478,0.6949,1411,2795,appariée,H:E402:131,IA:E402:131,Luminaire DR51,0.2
humain,E402,E402,Luminaire DR51,1602,2795,0.2813,0.6949,1602,2795,appariée,H:E402:132,IA:E402:132,Luminaire DR51,0.1
humain,E402,E402,Luminaire DR51,1793,2795,0.3149,0.6949,1793,2795,appariée,H:E402:133,IA:E402:133,Luminaire DR51,0.1
humain,E402,E402,Luminaire DR51,1984,2795,0.3484,0.6949,1984,2795,appariée,H:E402:134,IA:E402:134,Luminaire DR51,0.1
humain,E402,E402,Luminaire DR51,1253,3184,0.2201,0.7916,1253,3184,appariée,H:E402:135,IA:E402:135,Luminaire DR51,0.2
humain,E402,E402,Luminaire DR51,1253,3031,0.2201,0.7536,1253,3031,appariée,H:E402:136,IA:E402:136,Luminaire DR51,0.2
humain,E402,E402,Luminaire DR51,1478,3031,0.2596,0.7536,1478,3031,appariée,H:E402:137,IA:E402:137,Luminaire DR51,0.2
humain,E402,E402,Luminaire DR51,1478,3184,0.2596,0.7916,1478,3184,appariée,H:E402:138,IA:E402:138,Luminaire DR51,0.2
humain,E402,E402,Luminaire DR51,1704,3184,0.2993,0.7916,1704,3184,appariée,H:E402:139,IA:E402:139,Luminaire DR51,0.1
humain,E402,E402,Luminaire DR51,1704,3031,0.2993,0.7536,1704,3031,appariée,H:E402:140,IA:E402:140,Luminaire DR51,0.1
humain,E402,E402,Luminaire DR51,1929,3031,0.3388,0.7536,1929,3031,appariée,H:E402:141,IA:E402:141,Luminaire DR51,0.1
humain,E402,E402,Luminaire DR51,1929,3184,0.3388,0.7916,1929,3184,appariée,H:E402:142,IA:E402:142,Luminaire DR51,0.1
humain,E402,E402,Luminaire DR52,1392,1736,0.2445,0.4316,1392,1736,appariée,H:E402:143,IA:E402:143,Luminaire DR52 service continu,0.1
humain,E402,E402,Luminaire DR52,2157,3179,0.3788,0.7904,2157,3179,appariée,H:E402:144,IA:E402:144,Luminaire DR52 service continu,0.1
humain,E402,E402,Luminaire DS0,1111,3145,0.1951,0.7819,1111,3145,appariée,H:E402:145,IA:E402:145,Luminaire DS0,0.2
humain,E402,E402,Luminaire DS0,951,3145,0.1670,0.7819,951,3145,appariée,H:E402:146,IA:E402:146,Luminaire DS0,0.2
humain,E402,E402,Luminaire DS0,951,3000,0.1670,0.7459,951,3000,appariée,H:E402:147,IA:E402:147,Luminaire DS0,0.2
humain,E402,E402,Luminaire DS0,1111,3000,0.1951,0.7459,1111,3000,appariée,H:E402:148,IA:E402:148,Luminaire DS0,0.2
humain,E402,E402,Luminaire DS0,950,3246,0.1668,0.8071,950,3246,appariée,H:E402:149,IA:E402:149,Luminaire DS0,0.2
humain,E402,E402,Luminaire DS0,950,3438,0.1668,0.8548,950,3438,appariée,H:E402:150,IA:E402:150,Luminaire DS0,0.2
humain,E402,E402,Luminaire DS0,1111,3246,0.1951,0.8071,1111,3246,appariée,H:E402:151,IA:E402:151,Luminaire DS0,0.2
humain,E402,E402,Luminaire DS0,1111,3438,0.1951,0.8548,1111,3438,appariée,H:E402:152,IA:E402:152,Luminaire DS0,0.2
humain,E402,E402,Luminaire DS0,1609,3336,0.2826,0.8294,1609,3336,appariée,H:E402:153,IA:E402:153,Luminaire DS0,0.2
humain,E402,E402,Luminaire DS0,1609,3433,0.2826,0.8536,1609,3433,appariée,H:E402:154,IA:E402:154,Luminaire DS0,0.2
humain,E402,E402,Luminaire DS0,1712,3336,0.3007,0.8294,1712,3336,appariée,H:E402:155,IA:E402:155,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,1712,3433,0.3007,0.8536,1712,3433,appariée,H:E402:156,IA:E402:156,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,1815,3336,0.3188,0.8294,1815,3336,appariée,H:E402:157,IA:E402:157,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,1815,3433,0.3188,0.8536,1815,3433,appariée,H:E402:158,IA:E402:158,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,1907,3448,0.3349,0.8573,1907,3448,appariée,H:E402:159,IA:E402:159,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,1907,3319,0.3349,0.8252,1907,3319,appariée,H:E402:160,IA:E402:160,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2033,3319,0.3570,0.8252,2033,3319,appariée,H:E402:161,IA:E402:161,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2033,3448,0.3570,0.8573,2033,3448,appariée,H:E402:162,IA:E402:162,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2311,3236,0.4059,0.8046,2311,3236,appariée,H:E402:163,IA:E402:163,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2484,3205,0.4362,0.7969,2484,3205,appariée,H:E402:164,IA:E402:164,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2311,3432,0.4059,0.8533,2311,3432,appariée,H:E402:165,IA:E402:165,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2466,3432,0.4331,0.8533,2466,3432,appariée,H:E402:166,IA:E402:166,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2545,3431,0.4470,0.8531,2545,3431,appariée,H:E402:167,IA:E402:167,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2660,3431,0.4672,0.8531,2660,3431,appariée,H:E402:168,IA:E402:168,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2545,3235,0.4470,0.8043,2545,3235,appariée,H:E402:169,IA:E402:169,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2677,3217,0.4701,0.7999,2677,3217,appariée,H:E402:170,IA:E402:170,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2729,3431,0.4793,0.8531,2729,3431,appariée,H:E402:171,IA:E402:171,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2845,3431,0.4996,0.8531,2845,3431,appariée,H:E402:172,IA:E402:172,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2729,3234,0.4793,0.8041,2729,3234,appariée,H:E402:173,IA:E402:173,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2861,3206,0.5025,0.7971,2861,3206,appariée,H:E402:174,IA:E402:174,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2915,3431,0.5119,0.8531,2915,3431,appariée,H:E402:175,IA:E402:175,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3026,3430,0.5314,0.8528,3026,3430,appariée,H:E402:176,IA:E402:176,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2915,3235,0.5119,0.8043,2915,3235,appariée,H:E402:177,IA:E402:177,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3046,3206,0.5349,0.7971,3046,3206,appariée,H:E402:178,IA:E402:178,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3098,3430,0.5441,0.8528,3098,3430,appariée,H:E402:179,IA:E402:179,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3213,3430,0.5643,0.8528,3213,3430,appariée,H:E402:180,IA:E402:180,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3098,3233,0.5441,0.8038,3098,3233,appariée,H:E402:181,IA:E402:181,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3230,3206,0.5673,0.7971,3230,3206,appariée,H:E402:182,IA:E402:182,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3301,3313,0.5797,0.8237,3301,3313,appariée,H:E402:183,IA:E402:183,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3404,3313,0.5978,0.8237,3404,3313,appariée,H:E402:184,IA:E402:184,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3507,3313,0.6159,0.8237,3507,3313,appariée,H:E402:185,IA:E402:185,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3301,3423,0.5797,0.8511,3301,3423,appariée,H:E402:186,IA:E402:186,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3404,3423,0.5978,0.8511,3404,3423,appariée,H:E402:187,IA:E402:187,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3507,3423,0.6159,0.8511,3507,3423,appariée,H:E402:188,IA:E402:188,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3369,3216,0.5917,0.7996,3369,3216,appariée,H:E402:189,IA:E402:189,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3369,3071,0.5917,0.7636,3369,3071,appariée,H:E402:190,IA:E402:190,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3519,3067,0.6180,0.7626,3519,3067,appariée,H:E402:191,IA:E402:191,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3519,3213,0.6180,0.7989,3519,3213,appariée,H:E402:192,IA:E402:192,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3340,2865,0.5866,0.7123,3340,2865,appariée,H:E402:193,IA:E402:193,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3514,2865,0.6171,0.7123,3514,2865,appariée,H:E402:194,IA:E402:194,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3514,2989,0.6171,0.7432,3514,2989,appariée,H:E402:195,IA:E402:195,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3356,2956,0.5894,0.7350,3356,2956,appariée,H:E402:196,IA:E402:196,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3345,2671,0.5875,0.6641,3345,2671,appariée,H:E402:197,IA:E402:197,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3335,2750,0.5857,0.6837,3335,2750,appariée,H:E402:198,IA:E402:198,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3519,2669,0.6180,0.6636,3519,2669,appariée,H:E402:199,IA:E402:199,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3514,2792,0.6171,0.6942,3514,2792,appariée,H:E402:200,IA:E402:200,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3340,2472,0.5866,0.6146,3340,2472,appariée,H:E402:201,IA:E402:201,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3359,2564,0.5899,0.6375,3359,2564,appariée,H:E402:202,IA:E402:202,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3514,2597,0.6171,0.6457,3514,2597,appariée,H:E402:203,IA:E402:203,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3514,2472,0.6171,0.6146,3514,2472,appariée,H:E402:204,IA:E402:204,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3343,2279,0.5871,0.5666,3343,2279,appariée,H:E402:205,IA:E402:205,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3514,2280,0.6171,0.5669,3514,2280,appariée,H:E402:206,IA:E402:206,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3343,2407,0.5871,0.5985,3343,2407,appariée,H:E402:207,IA:E402:207,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3514,2404,0.6171,0.5977,3514,2404,appariée,H:E402:208,IA:E402:208,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3356,1982,0.5894,0.4928,3356,1982,appariée,H:E402:209,IA:E402:209,Luminaire DS0,0.0
humain,E402,E402,Luminaire DS0,3376,2160,0.5929,0.5370,3376,2160,appariée,H:E402:210,IA:E402:210,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3517,2188,0.6177,0.5440,3517,2188,appariée,H:E402:211,IA:E402:211,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3517,1982,0.6177,0.4928,3517,1982,appariée,H:E402:212,IA:E402:212,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3126,1967,0.5490,0.4891,3126,1967,appariée,H:E402:213,IA:E402:213,Luminaire DS0,0.0
humain,E402,E402,Luminaire DS0,3127,2125,0.5492,0.5283,3127,2125,appariée,H:E402:214,IA:E402:214,Luminaire DS0,0.0
humain,E402,E402,Luminaire DS0,3267,2119,0.5738,0.5269,3267,2119,appariée,H:E402:215,IA:E402:215,Luminaire DS0,0.0
humain,E402,E402,Luminaire DS0,3270,1967,0.5743,0.4891,3270,1967,appariée,H:E402:216,IA:E402:216,Luminaire DS0,0.0
humain,E402,E402,Luminaire DS0,2933,1976,0.5151,0.4913,2933,1976,appariée,H:E402:217,IA:E402:217,Luminaire DS0,0.0
humain,E402,E402,Luminaire DS0,3050,1976,0.5357,0.4913,3050,1976,appariée,H:E402:218,IA:E402:218,Luminaire DS0,0.0
humain,E402,E402,Luminaire DS0,2929,2172,0.5144,0.5400,2929,2172,appariée,H:E402:219,IA:E402:219,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,3050,2171,0.5357,0.5398,3050,2171,appariée,H:E402:220,IA:E402:220,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2731,1978,0.4796,0.4918,2731,1978,appariée,H:E402:221,IA:E402:221,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2731,2169,0.4796,0.5393,2731,2169,appariée,H:E402:222,IA:E402:222,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2855,2172,0.5014,0.5400,2855,2172,appariée,H:E402:223,IA:E402:223,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2855,1978,0.5014,0.4918,2855,1978,appariée,H:E402:224,IA:E402:224,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2502,1659,0.4394,0.4125,2502,1659,appariée,H:E402:225,IA:E402:225,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2656,1659,0.4665,0.4125,2656,1659,appariée,H:E402:226,IA:E402:226,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2501,1866,0.4392,0.4639,2501,1866,appariée,H:E402:227,IA:E402:227,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2655,1866,0.4663,0.4639,2655,1866,appariée,H:E402:228,IA:E402:228,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2303,2374,0.4045,0.5903,2303,2374,appariée,H:E402:229,IA:E402:229,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2303,2176,0.4045,0.5410,2303,2176,appariée,H:E402:230,IA:E402:230,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2415,2176,0.4241,0.5410,2415,2176,appariée,H:E402:231,IA:E402:231,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2415,2374,0.4241,0.5903,2415,2374,appariée,H:E402:232,IA:E402:232,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2299,2484,0.4038,0.6176,2299,2484,appariée,H:E402:233,IA:E402:233,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2412,2484,0.4236,0.6176,2412,2484,appariée,H:E402:234,IA:E402:234,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2300,2681,0.4039,0.6666,2300,2681,appariée,H:E402:235,IA:E402:235,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2413,2681,0.4238,0.6666,2413,2681,appariée,H:E402:236,IA:E402:236,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2346,1659,0.4120,0.4125,2346,1659,appariée,H:E402:237,IA:E402:237,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,2372,1846,0.4166,0.4590,2372,1846,appariée,H:E402:238,IA:E402:238,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,1732,1950,0.3042,0.4848,1732,1950,appariée,H:E402:239,IA:E402:239,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,1733,2020,0.3044,0.5022,1733,2020,appariée,H:E402:240,IA:E402:240,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,1733,2103,0.3044,0.5229,1733,2103,appariée,H:E402:241,IA:E402:241,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,1734,2181,0.3045,0.5423,1734,2181,appariée,H:E402:242,IA:E402:242,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,1734,2259,0.3045,0.5617,1734,2259,appariée,H:E402:243,IA:E402:243,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS0,1733,2337,0.3044,0.5811,1733,2337,appariée,H:E402:244,IA:E402:244,Luminaire DS0,0.1
humain,E402,E402,Luminaire DS1,1050,3080,0.1844,0.7658,1050,3080,appariée,H:E402:245,IA:E402:245,Luminaire DS1,0.2
humain,E402,E402,Luminaire DS1,1050,3344,0.1844,0.8314,1050,3344,appariée,H:E402:246,IA:E402:246,Luminaire DS1,0.2
humain,E402,E402,Luminaire DS1,1245,3389,0.2187,0.8426,1245,3389,appariée,H:E402:247,IA:E402:247,Luminaire DS1,0.2
humain,E402,E402,Luminaire DS1,1373,3389,0.2411,0.8426,1373,3389,appariée,H:E402:248,IA:E402:248,Luminaire DS1,0.2
humain,E402,E402,Luminaire DS1,1501,3389,0.2636,0.8426,1501,3389,appariée,H:E402:249,IA:E402:249,Luminaire DS1,0.2
humain,E402,E402,Luminaire DS1,1942,3382,0.3411,0.8409,1942,3382,appariée,H:E402:250,IA:E402:250,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2363,3335,0.4150,0.8292,2363,3335,appariée,H:E402:251,IA:E402:251,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2574,3334,0.4521,0.8289,2574,3334,appariée,H:E402:252,IA:E402:252,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2759,3332,0.4845,0.8284,2759,3332,appariée,H:E402:253,IA:E402:253,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2943,3335,0.5169,0.8292,2943,3335,appariée,H:E402:254,IA:E402:254,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,3127,3333,0.5492,0.8287,3127,3333,appariée,H:E402:255,IA:E402:255,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,3465,3149,0.6085,0.7829,3465,3149,appariée,H:E402:256,IA:E402:256,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,3445,2937,0.6050,0.7302,3445,2937,appariée,H:E402:257,IA:E402:257,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,3444,2740,0.6048,0.6813,3444,2740,appariée,H:E402:258,IA:E402:258,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,3445,2544,0.6050,0.6325,3445,2544,appariée,H:E402:259,IA:E402:259,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,3448,2349,0.6055,0.5840,3448,2349,appariée,H:E402:260,IA:E402:260,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,3410,2080,0.5989,0.5172,3410,2080,appariée,H:E402:261,IA:E402:261,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,3173,2042,0.5573,0.5077,3173,2042,appariée,H:E402:262,IA:E402:262,Luminaire DS1,0.0
humain,E402,E402,Luminaire DS1,2960,2075,0.5198,0.5159,2960,2075,appariée,H:E402:263,IA:E402:263,Luminaire DS1,0.0
humain,E402,E402,Luminaire DS1,2768,2075,0.4861,0.5159,2768,2075,appariée,H:E402:264,IA:E402:264,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2331,2274,0.4094,0.5654,2331,2274,appariée,H:E402:265,IA:E402:265,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2327,2581,0.4087,0.6417,2327,2581,appariée,H:E402:266,IA:E402:266,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2830,2817,0.4970,0.7004,2830,2817,appariée,H:E402:267,IA:E402:267,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2830,2969,0.4970,0.7382,2830,2969,appariée,H:E402:268,IA:E402:268,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,3029,2817,0.5320,0.7004,3029,2817,appariée,H:E402:269,IA:E402:269,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,3029,2969,0.5320,0.7382,3029,2969,appariée,H:E402:270,IA:E402:270,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2697,2462,0.4737,0.6121,2697,2462,appariée,H:E402:271,IA:E402:271,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2697,2646,0.4737,0.6579,2697,2646,appariée,H:E402:272,IA:E402:272,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2888,2462,0.5072,0.6121,2888,2462,appariée,H:E402:273,IA:E402:273,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2888,2646,0.5072,0.6579,2888,2646,appariée,H:E402:274,IA:E402:274,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,3078,2646,0.5406,0.6579,3078,2646,appariée,H:E402:275,IA:E402:275,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,3078,2462,0.5406,0.6121,3078,2462,appariée,H:E402:276,IA:E402:276,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2398,3077,0.4211,0.7650,2398,3077,appariée,H:E402:277,IA:E402:303,Luminaire DS1 service continu,0.1
humain,E402,E402,Luminaire DS1,2638,3113,0.4633,0.7740,2638,3113,appariée,H:E402:278,IA:E402:277,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2849,3093,0.5004,0.7690,2849,3093,appariée,H:E402:279,IA:E402:278,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,3140,3113,0.5515,0.7740,3140,3113,appariée,H:E402:280,IA:E402:279,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2638,2293,0.4633,0.5701,2638,2293,appariée,H:E402:281,IA:E402:280,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2890,2293,0.5076,0.5701,2890,2293,appariée,H:E402:282,IA:E402:281,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,3143,2293,0.5520,0.5701,3143,2293,appariée,H:E402:283,IA:E402:282,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2531,2888,0.4445,0.7181,2531,2888,appariée,H:E402:284,IA:E402:283,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2531,2537,0.4445,0.6308,2531,2537,appariée,H:E402:285,IA:E402:284,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2329,2907,0.4090,0.7228,2329,2907,appariée,H:E402:286,IA:E402:285,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2398,2019,0.4211,0.5020,2398,2019,appariée,H:E402:287,IA:E402:304,Luminaire DS1 service continu,0.1
humain,E402,E402,Luminaire DS1,2597,2019,0.4561,0.5020,2597,2019,appariée,H:E402:288,IA:E402:286,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,1840,1999,0.3231,0.4970,1840,1999,appariée,H:E402:289,IA:E402:287,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,1844,2147,0.3238,0.5338,1844,2147,appariée,H:E402:290,IA:E402:288,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,1844,2302,0.3238,0.5724,1844,2302,appariée,H:E402:291,IA:E402:289,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2199,2989,0.3862,0.7432,2199,2989,appariée,H:E402:292,IA:E402:290,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2199,2724,0.3862,0.6773,2199,2724,appariée,H:E402:293,IA:E402:291,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2199,2469,0.3862,0.6139,2199,2469,appariée,H:E402:294,IA:E402:292,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2203,2203,0.3869,0.5477,2203,2203,appariée,H:E402:295,IA:E402:293,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2203,1942,0.3869,0.4828,2203,1942,appariée,H:E402:296,IA:E402:294,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2013,1942,0.3535,0.4828,2013,1942,appariée,H:E402:297,IA:E402:295,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,2012,2203,0.3534,0.5477,2012,2203,appariée,H:E402:298,IA:E402:296,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,1451,1849,0.2548,0.4597,1451,1849,appariée,H:E402:299,IA:E402:297,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,1725,1849,0.3030,0.4597,1725,1849,appariée,H:E402:300,IA:E402:298,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,1822,1699,0.3200,0.4224,1822,1699,appariée,H:E402:301,IA:E402:299,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,1958,1699,0.3439,0.4224,1958,1699,appariée,H:E402:302,IA:E402:300,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,3243,2888,0.5695,0.7181,3243,2888,appariée,H:E402:303,IA:E402:301,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS1,3243,2537,0.5695,0.6308,3243,2537,appariée,H:E402:304,IA:E402:302,Luminaire DS1,0.1
humain,E402,E402,Luminaire DS4,2372,1764,0.4166,0.4386,2372,1764,appariée,H:E402:305,IA:E402:305,Luminaire DS4,0.1
humain,E402,E402,Phare double,1425,1673,0.2503,0.4160,1425,1673,appariée,H:E402:306,IA:E402:306,Phare urgence double mural,2.0
humain,E402,E402,Phare double,1872,1872,0.3288,0.4654,1872,1872,appariée,H:E402:307,IA:E402:307,Phare urgence double mural,2.9
humain,E402,E402,Phare double,1905,2280,0.3346,0.5669,1905,2280,appariée,H:E402:308,IA:E402:309,Phare urgence double mural,2.0
humain,E402,E402,Phare double,2891,2227,0.5077,0.5537,2891,2227,appariée,H:E402:309,IA:E402:308,Phare urgence double mural,0.1
humain,E402,E402,Phare double,2466,2669,0.4331,0.6636,2466,2669,appariée,H:E402:310,IA:E402:310,Phare urgence double mural,2.9
humain,E402,E402,Phare double,2235,3216,0.3925,0.7996,2235,3216,appariée,H:E402:311,IA:E402:313,Phare urgence double mural,4.9
humain,E402,E402,Phare double,3180,2703,0.5585,0.6721,3180,2703,appariée,H:E402:312,IA:E402:311,Phare urgence double mural,1.9
humain,E402,E402,Phare double,2922,3137,0.5132,0.7800,2922,3137,appariée,H:E402:313,IA:E402:312,Phare urgence double mural,4.9
humain,E402,E402,Phare simple PH1,1886,2185,0.3312,0.5433,1886,2185,appariée,H:E402:314,IA:E402:314,Phare urgence simple mural,0.1
humain,E402,E402,Phare simple PH1,1553,1772,0.2727,0.4406,1553,1772,appariée,H:E402:315,IA:E402:315,Phare urgence simple mural,0.1
humain,E402,E402,Phare simple PH1,1648,1772,0.2894,0.4406,1648,1772,appariée,H:E402:316,IA:E402:316,Phare urgence simple mural,0.1
humain,E402,E402,Phare simple — sans étiquette,2423,2922,0.4255,0.7265,2423,2922,appariée,H:E402:317,IA:E402:317,Phare urgence simple mural,3.7
humain,E600,E402,Raccord borne VE,2380,2019,0.4180,0.5019,2483,2734,exclue (doublon),H:E600:1,H:E402:310,,
humain,E600,E402,Raccord borne VE,2380,2076,0.4180,0.5160,2483,2772,exclue (doublon),H:E600:2,H:E402:79,,
humain,E600,E402,Raccord chauffage,2950,1886,0.5181,0.4688,2860,2646,exclue (doublon),H:E600:3,H:E402:274,,
humain,E600,E402,Raccord chauffage,2950,1915,0.5181,0.4760,2860,2665,exclue (version remplacée),H:E600:4,version remplacée par E402,,
