cote,page_humaine,feuille_ia,libelle,x_px,y_px,x_norm,y_norm,x_px_ia,y_px_ia,statut,id,id_apparie,libelle_apparie,distance_px_ia
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE P1,2068,5926,0.2052,0.8232,1211,3073,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:31,IA:E300:56,Panneau P1,41.7
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE P1,1570,5180,0.1558,0.7195,965,2708,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:32,IA:E300:57,Panneau P1,36.6
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE P1,1166,5178,0.1157,0.7193,766,2707,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:33,IA:E300:58,Panneau P1,38.0
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE J1,1068,5635,0.1060,0.7827,717,2931,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:34,IA:E300:368,Troffer J1,6.7
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE J1,1309,5635,0.1299,0.7827,836,2931,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:35,IA:E300:367,Troffer J1,6.7
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE J1,1311,5997,0.1301,0.8330,837,3108,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:36,IA:E300:365,Troffer J1,7.6
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE J1,1065,5995,0.1057,0.8328,716,3107,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:37,IA:E300:366,Troffer J1,5.7
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE J1,2755,6144,0.2733,0.8535,1551,3180,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:38,IA:E300:362,Troffer J1,7.0
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE J1,2983,6134,0.2960,0.8521,1663,3175,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:39,IA:E300:363,Troffer J1,7.2
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE J1,2876,6370,0.2853,0.8848,1610,3290,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:40,IA:E300:361,Troffer J1,12.9
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE J1,3350,6149,0.3324,0.8541,1845,3182,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:41,IA:E300:364,Troffer J1,7.6
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE G4,1626,6083,0.1613,0.8450,993,3150,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:42,IA:E300:354,Réglette G4,13.6
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE G4,2567,5761,0.2547,0.8003,1458,2992,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:43,IA:E300:15,Boîte de jonction profilé T,58.4
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE G4,1112,953,0.1103,0.1324,739,639,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:44,IA:E300:18,Détecteur WSXA,31.1
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R6-NS,2476,1999,0.2457,0.2777,1413,1151,manquante IA,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:45,,,
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R6-NS,5049,5926,0.5009,0.8232,2684,3073,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:46,IA:E300:175,Projecteur D3-N,18.6
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R6-NS,5054,6441,0.5014,0.8947,2686,3325,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:47,IA:E300:325,Rail R6-NS,6.8
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,TETE DOUBLE,2605,3538,0.2585,0.4915,1477,1904,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:48,IA:E300:98,Phare simple U3,19.7
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,TETE DOUBLE,2542,5651,0.2522,0.7850,1445,2939,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:49,IA:E300:90,Phare double U2,7.9
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,TETE DOUBLE,956,1883,0.0949,0.2616,662,1094,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:50,IA:E300:97,Phare simple U3,24.2
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,TETE DOUBLE,2587,745,0.2567,0.1035,1468,537,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:51,IA:E300:91,Phare double U2,5.5
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,TETE DOUBLE,3670,1669,0.3641,0.2318,2003,989,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:52,IA:E300:92,Phare double U2,15.4
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,TETE DOUBLE,6244,1658,0.6195,0.2303,3274,984,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:53,IA:E300:96,Phare double U2,8.0
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,TETE DOUBLE,6261,4115,0.6212,0.5716,3283,2187,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:54,IA:E300:95,Phare double U2,21.6
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,TETE DOUBLE,5409,6505,0.5367,0.9036,2862,3357,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:55,IA:E300:94,Phare double U2,6.7
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,TETE DOUBLE,2702,4614,0.2681,0.6409,1524,2431,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:56,IA:E300:93,Phare double U2,19.0
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,TETE SIMPLE,988,5482,0.0980,0.7615,678,2856,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:57,IA:E300:101,Phare simple U3,26.6
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,TETE SIMPLE,1513,6152,0.1501,0.8546,937,3184,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:58,IA:E300:355,Réglette G4,55.9
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,TETE SIMPLE,956,765,0.0949,0.1063,662,547,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:59,IA:E300:100,Phare simple U3,6.2
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,TETE SIMPLE,2611,5931,0.2591,0.8239,1479,3076,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:60,IA:E300:102,Phare simple U3,28.8
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,TETE SIMPLE,3298,5942,0.3272,0.8254,1819,3081,manquante IA,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:61,,,
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,EXIT U9,969,4790,0.0961,0.6654,668,2517,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:62,IA:E300:33,Enseigne sortie U9,40.4
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,EXIT U9,1780,1186,0.1766,0.1647,1069,753,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:63,IA:E300:34,Enseigne sortie — type à confirmer,8.3
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,EXIT U9,2610,4787,0.2590,0.6650,1479,2516,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:64,IA:E300:44,Interrupteur NPODMA,82.5
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,EXIT U9,5929,6185,0.5883,0.8591,3119,3200,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:65,IA:E300:31,Enseigne sortie U1,63.3
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,EXIT U9,4958,6079,0.4919,0.8444,2639,3148,manquante IA,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:66,,,
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE K3,1044,5400,0.1036,0.7501,705,2816,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:67,IA:E300:358,Réglette K3,17.2
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE K3,2717,6508,0.2696,0.9040,1532,3358,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:68,IA:E300:360,Réglette K3,14.3
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE K3,3001,6510,0.2977,0.9043,1672,3359,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:69,IA:E300:359,Réglette K3,15.7
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE S20-N,3922,2595,0.3891,0.3605,2127,1443,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:70,IA:E300:53,Linéaire S20-N,21.9
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE S20-N,3918,3172,0.3887,0.4406,2125,1725,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:71,IA:E300:52,Linéaire S20-N,6.6
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE S20-N,3920,4327,0.3889,0.6011,2126,2290,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:72,IA:E300:50,Linéaire S20-N,5.5
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE S20-N,3921,4968,0.3890,0.6901,2127,2604,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:73,IA:E300:49,Linéaire S20-N,7.0
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE S20-N,3917,3748,0.3886,0.5206,2125,2007,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:74,IA:E300:51,Linéaire S20-N,6.4
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE T,3839,1786,0.3809,0.2481,2086,1047,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:75,IA:E300:111,Profilé T,8.1
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE T,4251,1786,0.4218,0.2481,2290,1047,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:76,IA:E300:112,Profilé T,10.6
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE T,4678,1789,0.4641,0.2485,2501,1048,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:77,IA:E300:113,Profilé T,12.6
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE T,5075,1788,0.5035,0.2484,2697,1047,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:78,IA:E300:114,Profilé T,10.7
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE T,5439,1785,0.5396,0.2480,2877,1046,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:79,IA:E300:115,Profilé T,83.5
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE T,5805,1788,0.5759,0.2484,3057,1047,manquante IA,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:80,,,
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE T,6157,1822,0.6109,0.2531,3231,1064,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:81,IA:E300:116,Profilé T,24.9
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE T,6159,2234,0.6111,0.3103,3232,1266,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:82,IA:E300:117,Profilé T,26.9
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE T,6158,2634,0.6110,0.3659,3232,1462,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:83,IA:E300:118,Profilé T,23.1
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE T,6162,3038,0.6114,0.4220,3234,1659,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:84,IA:E300:119,Profilé T,22.7
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE T,6162,3443,0.6114,0.4783,3234,1858,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:85,IA:E300:120,Profilé T,16.6
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE T,6158,3842,0.6110,0.5337,3232,2053,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:86,IA:E300:121,Profilé T,16.9
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE R6-NS,3123,1930,0.3099,0.2681,1732,1117,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:87,IA:E300:294,Projecteur D4-NT1,32.4
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE R6-NS,3471,1932,0.3444,0.2684,1904,1118,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:88,IA:E300:247,Projecteur D4-N,10.6
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R4-NS,3623,4334,0.3595,0.6020,1979,2294,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:89,IA:E300:318,Rail R4-NS,76.9
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R4-NS,3200,5767,0.3175,0.8011,1770,2995,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:90,IA:E300:322,Rail R4-NS,11.9
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R4-NS,3203,4772,0.3178,0.6629,1772,2508,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:91,IA:E300:321,Rail R4-NS,21.7
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R4-NS,3198,3542,0.3173,0.4920,1769,1906,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:92,IA:E300:320,Rail R4-NS,13.3
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R4-NS,5599,3002,0.5555,0.4170,2956,1642,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:93,IA:E300:319,Rail R4-NS,15.0
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R12-NS,6023,4797,0.5976,0.6663,3165,2520,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:94,IA:E300:309,Rail R12-NS,46.4
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R12-NS,6023,4086,0.5976,0.5676,3165,2172,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:95,IA:E300:248,Projecteur D4-N,9.1
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R12-NS,6021,3402,0.5974,0.4726,3164,1838,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:96,IA:E300:126,Projecteur D3-N,58.7
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R12-NS,6024,2696,0.5977,0.3745,3165,1492,manquante IA,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:97,,,
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R12-NS,6024,1983,0.5977,0.2755,3165,1143,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:98,IA:E300:332,Rail R8-NS,48.5
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R12-NS,5408,2217,0.5366,0.3080,2861,1258,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:99,IA:E300:143,Projecteur D3-N,28.5
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R12-NS,5408,2931,0.5366,0.4071,2861,1607,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:100,IA:E300:305,Rail R12-NS,57.6
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R12-NS,5407,3620,0.5365,0.5028,2861,1944,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:101,IA:E300:304,Rail R12-NS,48.0
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R12-NS,5408,4328,0.5366,0.6012,2861,2291,manquante IA,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:102,,,
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R12-NS,5407,5030,0.5365,0.6987,2861,2635,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:103,IA:E300:302,Rail R12-NS,45.3
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R12-NS,3932,5448,0.3901,0.7568,2132,2839,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:104,IA:E300:299,Rail R12-NS,20.4
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R12-NS,4348,5929,0.4314,0.8236,2338,3075,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:105,IA:E300:297,Rail R12-NS,21.9
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R12-NS,3634,5932,0.3606,0.8240,1985,3076,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:106,IA:E300:298,Rail R12-NS,20.6
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R12-NS,3634,6440,0.3606,0.8946,1985,3325,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:107,IA:E300:296,Rail R12-NS,23.1
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R12-NS,4348,6439,0.4314,0.8944,2338,3324,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:108,IA:E300:295,Rail R12-NS,18.3
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R12-NS,3625,3626,0.3597,0.5037,1980,1947,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:109,IA:E300:193,Projecteur D3-N,52.3
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R12-NS,3624,2928,0.3596,0.4067,1980,1606,manquante IA,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:110,,,
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R12-NS,3623,2229,0.3595,0.3096,1979,1263,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:111,IA:E300:217,Projecteur D3-N,11.3
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R12-NS,3694,1981,0.3665,0.2752,2014,1142,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:112,IA:E300:317,Rail R12-NS,14.4
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R12-NS,2991,2709,0.2968,0.3763,1667,1498,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:113,IA:E300:315,Rail R12-NS,64.1
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R12-NS,2999,3393,0.2975,0.4713,1671,1833,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:114,IA:E300:314,Rail R12-NS,52.8
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R12-NS,2997,1998,0.2974,0.2775,1670,1150,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:115,IA:E300:324,Rail R6-NS,28.4
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R8-NS,5099,1976,0.5059,0.2745,2709,1140,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:116,IA:E300:334,Rail R8-NS,18.4
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R8-NS,5550,1981,0.5506,0.2752,2931,1142,manquante IA,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:117,,,
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R8-NS,2999,4125,0.2975,0.5730,1671,2192,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:118,IA:E300:234,Projecteur D3-NT1,6.3
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R8-NS,3626,4801,0.3598,0.6669,1981,2522,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:119,IA:E300:327,Rail R8-NS,38.0
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R8-NS,3625,5297,0.3597,0.7358,1980,2765,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:120,IA:E300:328,Rail R8-NS,10.9
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R8-NS,2943,4803,0.2920,0.6672,1643,2523,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:121,IA:E300:330,Rail R8-NS,24.4
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R8-NS,2942,5295,0.2919,0.7355,1643,2764,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:122,IA:E300:331,Rail R8-NS,13.3
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R8-NS,4649,5456,0.4613,0.7579,2486,2843,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:123,IA:E300:329,Rail R8-NS,18.2
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE TYPE R8-NS,4648,5447,0.4612,0.7566,2486,2839,manquante IA,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:124,,,
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE D3-N,2949,5675,0.2926,0.7883,1646,2950,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:125,IA:E300:188,Projecteur D3-N,29.0
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE D3-N,2946,5432,0.2923,0.7545,1645,2831,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:126,IA:E300:189,Projecteur D3-N,32.7
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE D3-N,2946,5190,0.2923,0.7209,1645,2713,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:127,IA:E300:191,Projecteur D3-N,29.3
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE D3-N,2946,4923,0.2923,0.6838,1645,2582,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:128,IA:E300:190,Projecteur D3-N,30.6
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE D3-N,3629,4837,0.3601,0.6719,1982,2540,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:129,IA:E300:129,Projecteur D3-N,33.9
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE D3-N,3594,4975,0.3566,0.6911,1965,2608,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:130,IA:E300:201,Projecteur D3-N,33.6
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE D3-N,3598,5244,0.3570,0.7284,1967,2739,manquante IA,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:131,,,
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE D3-N,3632,5173,0.3604,0.7186,1984,2705,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:132,IA:E300:203,Projecteur D3-N,26.9
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE D3-N,3596,5478,0.3568,0.7609,1966,2854,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:133,IA:E300:202,Projecteur D3-N,34.1
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE D3-N,3630,5530,0.3602,0.7682,1983,2879,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:134,IA:E300:204,Projecteur D3-N,30.3
humain,23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8,E300,FIXTURE D3-N,3598,5671,0.3570,0.7877,1967,2948,appariée,H:23347_SELECTION_GLOBAL_SOUM_2026-08-13 - 8:135,IA:E300:187,Projecteur D3-N,32.9
