cote,page_humaine,feuille_ia,libelle,x_px,y_px,x_norm,y_norm,x_px_ia,y_px_ia,statut,id,id_apparie,libelle_apparie,distance_px_ia
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2530,4460,0.3596,0.9003,2054,3606,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:127,IA:S267_ADD_21:124,C2 Spot lieux humides,13.0
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2531,4506,0.3597,0.9096,2055,3644,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:128,IA:S267_ADD_21:125,C2 Spot lieux humides,13.7
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2449,4512,0.3481,0.9108,1989,3649,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:129,IA:S267_ADD_21:123,C2 Spot lieux humides,9.8
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2447,4460,0.3478,0.9003,1987,3606,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:130,IA:S267_ADD_21:122,C2 Spot lieux humides,12.3
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2366,4459,0.3363,0.9001,1922,3605,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:131,IA:S267_ADD_21:120,C2 Spot lieux humides,10.6
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2369,4506,0.3367,0.9096,1924,3644,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:132,IA:S267_ADD_21:121,C2 Spot lieux humides,10.3
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2281,4507,0.3242,0.9098,1853,3644,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:133,IA:S267_ADD_21:119,C2 Spot lieux humides,11.1
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2281,4453,0.3242,0.8989,1853,3601,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:134,IA:S267_ADD_21:118,C2 Spot lieux humides,14.1
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2189,4459,0.3111,0.9001,1778,3605,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:135,IA:S267_ADD_21:116,C2 Spot lieux humides,16.9
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2199,4504,0.3125,0.9092,1786,3642,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:136,IA:S267_ADD_21:117,C2 Spot lieux humides,12.5
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2197,4127,0.3122,0.8331,1785,3335,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:137,IA:S267_ADD_21:100,C2 Spot lieux humides,16.3
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2197,4184,0.3122,0.8446,1785,3382,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:138,IA:S267_ADD_21:101,C2 Spot lieux humides,11.0
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2277,4184,0.3236,0.8446,1850,3382,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:139,IA:S267_ADD_21:103,C2 Spot lieux humides,13.9
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2284,4136,0.3246,0.8349,1855,3343,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:140,IA:S267_ADD_21:102,C2 Spot lieux humides,9.2
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2360,4132,0.3354,0.8341,1917,3340,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:141,IA:S267_ADD_21:104,C2 Spot lieux humides,16.3
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2366,4180,0.3363,0.8438,1922,3379,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:142,IA:S267_ADD_21:105,C2 Spot lieux humides,12.6
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2447,4139,0.3478,0.8355,1987,3345,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:143,IA:S267_ADD_21:106,C2 Spot lieux humides,11.5
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2451,4182,0.3483,0.8442,1990,3380,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:144,IA:S267_ADD_21:107,C2 Spot lieux humides,10.9
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2533,4130,0.3600,0.8337,2057,3338,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:145,IA:S267_ADD_21:108,C2 Spot lieux humides,14.4
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2539,4184,0.3609,0.8446,2062,3382,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:146,IA:S267_ADD_21:109,C2 Spot lieux humides,7.6
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2611,4180,0.3711,0.8438,2120,3379,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:147,IA:S267_ADD_21:111,C2 Spot lieux humides,17.0
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2619,4136,0.3722,0.8349,2126,3343,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:148,IA:S267_ADD_21:110,C2 Spot lieux humides,9.8
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2118,4134,0.3010,0.8345,1721,3341,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:149,IA:S267_ADD_21:98,C2 Spot lieux humides,9.3
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2027,4134,0.2881,0.8345,1647,3341,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:150,IA:S267_ADD_21:96,C2 Spot lieux humides,13.3
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2024,4183,0.2877,0.8444,1645,3381,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:151,IA:S267_ADD_21:97,C2 Spot lieux humides,14.9
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2118,4183,0.3010,0.8444,1721,3381,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:152,IA:S267_ADD_21:99,C2 Spot lieux humides,8.6
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2114,4462,0.3004,0.9007,1718,3608,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:153,IA:S267_ADD_21:114,C2 Spot lieux humides,9.3
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2028,4462,0.2882,0.9007,1648,3608,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:154,IA:S267_ADD_21:112,C2 Spot lieux humides,10.7
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2030,4512,0.2885,0.9108,1650,3649,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:155,IA:S267_ADD_21:113,C2 Spot lieux humides,9.0
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2115,4513,0.3006,0.9110,1719,3649,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:156,IA:S267_ADD_21:115,C2 Spot lieux humides,8.0
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,163,3992,0.0232,0.8059,139,3226,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:157,IA:S267_ADD_21:92,C2 Spot lieux humides,28.4
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C2,2730,3380,0.3880,0.6823,2216,2728,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:158,IA:S267_ADD_21:93,C2 Spot lieux humides,14.5
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,1535,4523,0.2182,0.9131,1249,3657,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:159,IA:S267_ADD_21:70,C1 Spot encastré,10.3
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,1600,4523,0.2274,0.9131,1302,3657,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:160,IA:S267_ADD_21:91,C1 Spot encastré urgence,9.4
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,1720,4520,0.2445,0.9125,1399,3655,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:161,IA:S267_ADD_21:71,C1 Spot encastré,7.2
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,1726,4454,0.2453,0.8991,1404,3601,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:162,IA:S267_ADD_21:90,C1 Spot encastré urgence,12.8
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,1599,4447,0.2273,0.8977,1301,3596,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:163,IA:S267_ADD_21:69,C1 Spot encastré,6.1
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,1533,4453,0.2179,0.8989,1248,3601,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:164,IA:S267_ADD_21:68,C1 Spot encastré,10.2
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,1533,4349,0.2179,0.8779,1248,3516,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:165,IA:S267_ADD_21:66,C1 Spot encastré,9.7
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,1602,4346,0.2277,0.8773,1303,3514,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:166,IA:S267_ADD_21:67,C1 Spot encastré,9.2
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,1723,4344,0.2449,0.8769,1401,3512,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:167,IA:S267_ADD_21:89,C1 Spot encastré urgence,8.0
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,1722,4272,0.2447,0.8624,1400,3453,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:168,IA:S267_ADD_21:65,C1 Spot encastré,7.0
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,1597,4274,0.2270,0.8628,1299,3455,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:169,IA:S267_ADD_21:88,C1 Spot encastré urgence,6.0
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,1535,4273,0.2182,0.8626,1249,3454,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:170,IA:S267_ADD_21:64,C1 Spot encastré,8.3
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,2841,4457,0.4038,0.8997,2306,3604,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:171,IA:S267_ADD_21:80,C1 Spot encastré,12.2
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,2919,4457,0.4149,0.8997,2369,3604,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:172,IA:S267_ADD_21:81,C1 Spot encastré,15.2
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,3001,4460,0.4265,0.9003,2435,3606,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:173,IA:S267_ADD_21:82,C1 Spot encastré,15.6
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,3089,4460,0.4390,0.9003,2507,3606,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:174,IA:S267_ADD_21:83,C1 Spot encastré,11.8
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,3167,4457,0.4501,0.8997,2570,3604,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:175,IA:S267_ADD_21:84,C1 Spot encastré,16.4
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,3253,4460,0.4623,0.9003,2639,3606,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:176,IA:S267_ADD_21:85,C1 Spot encastré,12.9
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,3333,4457,0.4737,0.8997,2704,3604,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:177,IA:S267_ADD_21:86,C1 Spot encastré,16.1
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,3417,4458,0.4856,0.8999,2772,3605,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:178,IA:S267_ADD_21:87,C1 Spot encastré,14.8
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,3414,4182,0.4852,0.8442,2770,3380,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:179,IA:S267_ADD_21:79,C1 Spot encastré,17.2
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,3334,4177,0.4738,0.8432,2705,3376,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:180,IA:S267_ADD_21:78,C1 Spot encastré,17.6
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,3251,4182,0.4620,0.8442,2638,3380,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:181,IA:S267_ADD_21:77,C1 Spot encastré,15.3
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,3170,4177,0.4505,0.8432,2572,3376,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:182,IA:S267_ADD_21:76,C1 Spot encastré,16.7
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,3084,4176,0.4383,0.8430,2503,3375,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:183,IA:S267_ADD_21:75,C1 Spot encastré,18.4
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,3007,4182,0.4274,0.8442,2440,3380,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:184,IA:S267_ADD_21:74,C1 Spot encastré,12.4
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,2917,4182,0.4146,0.8442,2368,3380,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:185,IA:S267_ADD_21:73,C1 Spot encastré,16.4
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE C1,2844,4183,0.4042,0.8444,2308,3381,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:186,IA:S267_ADD_21:72,C1 Spot encastré,9.6
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE E1,303,4174,0.0431,0.8426,252,3374,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:187,IA:S267_ADD_21:201,E1 Réglette 4 pi,27.6
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE E1,474,4174,0.0674,0.8426,391,3374,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:188,IA:S267_ADD_21:197,E1 Réglette 4 pi,30.5
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE E1,476,4313,0.0677,0.8707,392,3487,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:189,IA:S267_ADD_21:205,E1 Réglette 4 pi urgence,32.2
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE E1,478,4455,0.0679,0.8993,394,3602,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:190,IA:S267_ADD_21:198,E1 Réglette 4 pi,33.8
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE E1,306,4455,0.0435,0.8993,255,3602,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:191,IA:S267_ADD_21:200,E1 Réglette 4 pi,34.6
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE E1,303,4315,0.0431,0.8711,252,3488,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:192,IA:S267_ADD_21:199,E1 Réglette 4 pi,32.1
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE E1,1524,4171,0.2166,0.8420,1240,3371,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:193,IA:S267_ADD_21:190,E1 Réglette 4 pi,18.9
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE E1,1671,4164,0.2375,0.8406,1359,3366,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:194,IA:S267_ADD_21:202,E1 Réglette 4 pi urgence,12.6
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE E1,3764,4154,0.5350,0.8386,3053,3357,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:195,IA:S267_ADD_21:203,E1 Réglette 4 pi urgence,13.1
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE E1,3911,4157,0.5558,0.8392,3172,3360,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:196,IA:S267_ADD_21:192,E1 Réglette 4 pi,13.8
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE E1,3917,4251,0.5567,0.8582,3177,3436,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:197,IA:S267_ADD_21:193,E1 Réglette 4 pi,21.3
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE E1,3761,4251,0.5345,0.8582,3051,3436,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:198,IA:S267_ADD_21:191,E1 Réglette 4 pi,11.7
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE E1,3791,4400,0.5388,0.8882,3075,3557,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:199,IA:S267_ADD_21:204,E1 Réglette 4 pi urgence,17.8
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE E1,3865,4394,0.5493,0.8870,3135,3553,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:200,IA:S267_ADD_21:194,E1 Réglette 4 pi,15.0
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE E1,3784,4505,0.5378,0.9094,3069,3643,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:201,IA:S267_ADD_21:195,E1 Réglette 4 pi,15.2
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD FIXTURE TYPE E1,3864,4503,0.5492,0.9090,3134,3641,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:202,IA:S267_ADD_21:196,E1 Réglette 4 pi,16.5
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD EXIT,221,3652,0.0314,0.7372,186,2949,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:203,IA:S267_ADD_21:255,X1 Enseigne d'issue,16.7
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD EXIT,215,3990,0.0306,0.8055,181,3224,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:204,IA:S267_ADD_21:256,X1 Enseigne d'issue,29.3
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD EXIT,586,3984,0.0833,0.8043,481,3219,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:205,IA:S267_ADD_21:257,X1 Enseigne d'issue,23.1
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD EXIT,1854,3908,0.2635,0.7889,1507,3157,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:206,IA:S267_ADD_21:258,X1 Enseigne d'issue,28.7
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD EXIT,2726,3437,0.3874,0.6938,2213,2774,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:207,IA:S267_ADD_21:259,X1 Enseigne d'issue,23.1
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD EXIT,2684,3578,0.3815,0.7223,2179,2889,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:208,IA:S267_ADD_21:260,X1 Enseigne d'issue,32.0
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD EXIT,4241,3906,0.6027,0.7885,3439,3156,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:209,IA:S267_ADD_21:263,X1 Enseigne d'issue,30.2
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD EXIT,2730,4537,0.3880,0.9159,2216,3669,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:210,IA:S267_ADD_21:262,X1 Enseigne d'issue,15.2
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD EXIT,2654,4285,0.3772,0.8650,2155,3464,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:211,IA:S267_ADD_21:261,X1 Enseigne d'issue,26.7
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD EXIT,5291,4537,0.7520,0.9159,4289,3669,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:212,IA:S267_ADD_21:270,X1 Enseigne d'issue,21.4
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD EXIT,5294,4372,0.7524,0.8826,4291,3535,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:213,IA:S267_ADD_21:269,X1 Enseigne d'issue,13.9
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD EXIT,6035,4478,0.8577,0.9040,4891,3621,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:214,IA:S267_ADD_21:272,X1 Enseigne d'issue,22.7
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD EXIT,5924,3441,0.8419,0.6946,4801,2778,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:215,IA:S267_ADD_21:271,X1 Enseigne d'issue,33.4
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD EXIT,5289,3443,0.7517,0.6950,4287,2779,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:216,IA:S267_ADD_21:265,X1 Enseigne d'issue,24.0
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD EXIT,5294,3596,0.7524,0.7259,4291,2904,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:217,IA:S267_ADD_21:266,X1 Enseigne d'issue,27.2
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD EXIT,5402,3765,0.7677,0.7600,4379,3041,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:218,IA:S267_ADD_21:267,X1 Enseigne d'issue,30.5
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD EXIT,5408,4214,0.7686,0.8507,4383,3406,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:219,IA:S267_ADD_21:268,X1 Enseigne d'issue,26.0
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD EXIT,5174,3669,0.7353,0.7407,4194,2963,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:220,IA:S267_ADD_21:264,X1 Enseigne d'issue,24.7
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ONDULATEUR,763,2707,0.1084,0.5465,624,2181,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:221,IA:S267_ADD_21:253,Mini-onduleur 12V,36.2
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ONDULATEUR,763,2807,0.1084,0.5667,624,2262,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:222,IA:S267_ADD_21:254,Mini-onduleur 12V,20.9
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD INT DETEC,1691,4248,0.2403,0.8575,1375,3434,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:223,IA:S267_ADD_21:213,Interrupteur avec détecteur de présence,10.3
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD INT DETEC,2046,4417,0.2908,0.8917,1663,3571,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:224,IA:S267_ADD_21:225,Interrupteur avec détecteur de présence,7.7
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD INT DETEC,2128,4417,0.3024,0.8917,1729,3571,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:225,IA:S267_ADD_21:226,Interrupteur avec détecteur de présence,8.0
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD INT DETEC,2212,4418,0.3144,0.8919,1797,3572,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:226,IA:S267_ADD_21:227,Interrupteur avec détecteur de présence,7.0
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD INT DETEC,2303,4418,0.3273,0.8919,1871,3572,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:227,IA:S267_ADD_21:228,Interrupteur avec détecteur de présence,8.3
humain,00 Addenda MEP01_Plans-unlocked-page-00016,S267_ADD_21,ADD INT DETEC,2386,4419,0.3391,0.8921,1938,3573,appariée,H:00 Addenda MEP01_Plans-unlocked-page-00016:228,IA:S267_ADD_21:229,Interrupteur avec détecteur de présence,8.4
