cote,page_humaine,feuille_ia,libelle,x_px,y_px,x_norm,y_norm,x_px_ia,y_px_ia,statut,id,id_apparie,libelle_apparie,distance_px_ia
humain,01-PLANS - 17 2,E204,B 1250W,5904,4781,0.7152,0.7723,4069,3292,appariée,H:01-PLANS - 17 2:78,IA:E204:78,Plinthe 1250W,22.3
humain,01-PLANS - 17 2,E204,B 1250W,4352,1687,0.5272,0.2725,2997,1159,appariée,H:01-PLANS - 17 2:79,IA:E204:74,Plinthe 1250W,23.1
humain,01-PLANS - 17 2,E204,B 1250W,5561,1689,0.6737,0.2728,3832,1160,appariée,H:01-PLANS - 17 2:80,IA:E204:76,Plinthe 1250W,20.3
humain,01-PLANS - 17 2,E204,B 1250W,6426,2719,0.7784,0.4392,4429,1870,appariée,H:01-PLANS - 17 2:81,IA:E204:73,Plinthe 1250W,20.9
humain,01-PLANS - 17 2,E204,RWF 1250W,4658,4776,0.5643,0.7714,3209,3289,appariée,H:01-PLANS - 17 2:82,IA:E204:7,Aéroconvecteur 1250W,22.1
humain,01-PLANS - 17 2,E204,RWF 1250W,5141,1685,0.6228,0.2722,3542,1157,appariée,H:01-PLANS - 17 2:83,IA:E204:6,Aéroconvecteur 1250W,23.3
humain,01-PLANS - 17 2,E204,RWF 1250W,5827,1685,0.7059,0.2722,4016,1157,appariée,H:01-PLANS - 17 2:84,IA:E204:5,Aéroconvecteur 1250W,29.5
humain,01-PLANS - 17 2,E204,RWF 1250W,4481,2601,0.5428,0.4201,3086,1789,appariée,H:01-PLANS - 17 2:85,IA:E204:4,Aéroconvecteur 1250W,21.0
humain,01-PLANS - 17 2,E204,TH,4032,3897,0.4884,0.6295,2776,2683,appariée,H:01-PLANS - 17 2:86,IA:E204:544,Prise réfrigérateur,68.9
humain,01-PLANS - 17 2,E204,TH,3746,4095,0.4538,0.6614,2579,2819,appariée,H:01-PLANS - 17 2:87,IA:E204:800,Thermostat,4.3
humain,01-PLANS - 17 2,E204,TH,4007,4153,0.4854,0.6708,2759,2859,appariée,H:01-PLANS - 17 2:88,IA:E204:802,Thermostat,5.2
humain,01-PLANS - 17 2,E204,TH,4308,3947,0.5219,0.6375,2967,2717,appariée,H:01-PLANS - 17 2:89,IA:E204:803,Thermostat,4.2
humain,01-PLANS - 17 2,E204,TH,4387,4146,0.5314,0.6697,3021,2854,appariée,H:01-PLANS - 17 2:90,IA:E204:804,Thermostat,2.7
humain,01-PLANS - 17 2,E204,TH,4726,4146,0.5725,0.6697,3256,2854,appariée,H:01-PLANS - 17 2:91,IA:E204:806,Thermostat,2.7
humain,01-PLANS - 17 2,E204,TH,4658,3949,0.5643,0.6379,3209,2719,appariée,H:01-PLANS - 17 2:92,IA:E204:805,Thermostat,2.2
humain,01-PLANS - 17 2,E204,TH,4936,3915,0.5979,0.6324,3400,2695,appariée,H:01-PLANS - 17 2:93,IA:E204:811,Thermostat,5.2
humain,01-PLANS - 17 2,E204,TH,4897,4008,0.5932,0.6474,3374,2759,appariée,H:01-PLANS - 17 2:94,IA:E204:813,Thermostat,6.1
humain,01-PLANS - 17 2,E204,TH,5221,3926,0.6325,0.6341,3597,2703,appariée,H:01-PLANS - 17 2:95,IA:E204:812,Thermostat,5.4
humain,01-PLANS - 17 2,E204,TH,5365,4000,0.6499,0.6461,3697,2754,appariée,H:01-PLANS - 17 2:96,IA:E204:814,Thermostat,3.4
humain,01-PLANS - 17 2,E204,TH,5497,3850,0.6659,0.6219,3788,2650,appariée,H:01-PLANS - 17 2:97,IA:E204:815,Thermostat,5.8
humain,01-PLANS - 17 2,E204,TH,5482,4140,0.6641,0.6687,3777,2850,appariée,H:01-PLANS - 17 2:98,IA:E204:817,Thermostat,4.5
humain,01-PLANS - 17 2,E204,TH,5655,4065,0.6850,0.6566,3897,2798,appariée,H:01-PLANS - 17 2:99,IA:E204:816,Thermostat,6.6
humain,01-PLANS - 17 2,E204,TH,5787,4342,0.7010,0.7013,3988,2990,appariée,H:01-PLANS - 17 2:100,IA:E204:820,Thermostat,2.7
humain,01-PLANS - 17 2,E204,TH,5991,4407,0.7257,0.7118,4129,3034,appariée,H:01-PLANS - 17 2:101,IA:E204:819,Thermostat,5.7
humain,01-PLANS - 17 2,E204,TH,5849,4644,0.7085,0.7501,4031,3198,appariée,H:01-PLANS - 17 2:102,IA:E204:818,Thermostat,3.5
humain,01-PLANS - 17 2,E204,TH,5765,4511,0.6984,0.7286,3973,3106,appariée,H:01-PLANS - 17 2:103,IA:E204:821,Thermostat,4.4
humain,01-PLANS - 17 2,E204,TH,5466,4520,0.6621,0.7301,3766,3112,appariée,H:01-PLANS - 17 2:104,IA:E204:809,Thermostat,6.0
humain,01-PLANS - 17 2,E204,TH,5471,4688,0.6627,0.7572,3770,3228,appariée,H:01-PLANS - 17 2:105,IA:E204:810,Thermostat,2.9
humain,01-PLANS - 17 2,E204,TH,5172,4657,0.6265,0.7522,3563,3207,appariée,H:01-PLANS - 17 2:106,IA:E204:777,Thermostat,4.5
humain,01-PLANS - 17 2,E204,TH,4964,4607,0.6013,0.7441,3420,3172,appariée,H:01-PLANS - 17 2:107,IA:E204:776,Thermostat,5.2
humain,01-PLANS - 17 2,E204,TH,4964,4494,0.6013,0.7259,3420,3094,appariée,H:01-PLANS - 17 2:108,IA:E204:23,Panneau de logement,69.4
humain,01-PLANS - 17 2,E204,TH,4519,4557,0.5474,0.7361,3113,3138,appariée,H:01-PLANS - 17 2:109,IA:E204:807,Thermostat,6.1
humain,01-PLANS - 17 2,E204,TH,4423,4643,0.5358,0.7500,3046,3197,appariée,H:01-PLANS - 17 2:110,IA:E204:384,Prise double,23.5
humain,01-PLANS - 17 2,E204,TH,4119,4655,0.4990,0.7519,2836,3205,appariée,H:01-PLANS - 17 2:111,IA:E204:790,Thermostat,5.3
humain,01-PLANS - 17 2,E204,TH,4158,4521,0.5037,0.7303,2863,3113,appariée,H:01-PLANS - 17 2:112,IA:E204:792,Thermostat,7.1
humain,01-PLANS - 17 2,E204,TH,4129,4333,0.5002,0.6999,2843,2983,appariée,H:01-PLANS - 17 2:113,IA:E204:791,Thermostat,7.6
humain,01-PLANS - 17 2,E204,TH,3965,4408,0.4803,0.7120,2730,3035,appariée,H:01-PLANS - 17 2:114,IA:E204:332,Prise double,60.2
humain,01-PLANS - 17 2,E204,TH,4316,1802,0.5228,0.2911,2972,1238,appariée,H:01-PLANS - 17 2:115,IA:E204:785,Thermostat,2.1
humain,01-PLANS - 17 2,E204,TH,4381,2151,0.5307,0.3474,3017,1479,appariée,H:01-PLANS - 17 2:116,IA:E204:784,Thermostat,5.1
humain,01-PLANS - 17 2,E204,TH,4228,2079,0.5122,0.3358,2912,1429,appariée,H:01-PLANS - 17 2:117,IA:E204:786,Thermostat,3.8
humain,01-PLANS - 17 2,E204,TH,4616,1818,0.5592,0.2937,3180,1249,appariée,H:01-PLANS - 17 2:118,IA:E204:310,Prise double,16.0
humain,01-PLANS - 17 2,E204,TH,4623,1934,0.5600,0.3124,3184,1329,appariée,H:01-PLANS - 17 2:119,IA:E204:781,Thermostat,76.0
humain,01-PLANS - 17 2,E204,TH,4870,1883,0.5899,0.3042,3355,1294,appariée,H:01-PLANS - 17 2:120,IA:E204:782,Thermostat,3.0
humain,01-PLANS - 17 2,E204,TH,4823,1799,0.5843,0.2906,3322,1236,appariée,H:01-PLANS - 17 2:121,IA:E204:783,Thermostat,5.6
humain,01-PLANS - 17 2,E204,TH,5128,1774,0.6212,0.2865,3533,1219,appariée,H:01-PLANS - 17 2:122,IA:E204:798,Thermostat,4.6
humain,01-PLANS - 17 2,E204,TH,5126,1937,0.6210,0.3129,3532,1331,appariée,H:01-PLANS - 17 2:123,IA:E204:799,Thermostat,5.7
humain,01-PLANS - 17 2,E204,TH,5580,2008,0.6760,0.3243,3845,1380,appariée,H:01-PLANS - 17 2:124,IA:E204:788,Thermostat,5.3
humain,01-PLANS - 17 2,E204,TH,5528,1786,0.6697,0.2885,3809,1227,appariée,H:01-PLANS - 17 2:125,IA:E204:787,Thermostat,5.0
humain,01-PLANS - 17 2,E204,TH,5878,1890,0.7121,0.3053,4051,1299,appariée,H:01-PLANS - 17 2:126,IA:E204:794,Thermostat,3.4
humain,01-PLANS - 17 2,E204,TH,5870,1767,0.7111,0.2854,4045,1214,appariée,H:01-PLANS - 17 2:127,IA:E204:793,Thermostat,5.2
humain,01-PLANS - 17 2,E204,TH,6188,1812,0.7496,0.2927,4265,1245,appariée,H:01-PLANS - 17 2:128,IA:E204:796,Thermostat,4.2
humain,01-PLANS - 17 2,E204,TH,6261,1998,0.7584,0.3227,4315,1373,appariée,H:01-PLANS - 17 2:129,IA:E204:795,Thermostat,8.8
humain,01-PLANS - 17 2,E204,TH,6364,2048,0.7709,0.3308,4386,1408,appariée,H:01-PLANS - 17 2:130,IA:E204:797,Thermostat,1.9
humain,01-PLANS - 17 2,E204,TH,6545,2287,0.7929,0.3694,4511,1572,appariée,H:01-PLANS - 17 2:131,IA:E204:768,Thermostat,4.0
humain,01-PLANS - 17 2,E204,TH,6362,2338,0.7707,0.3776,4385,1608,appariée,H:01-PLANS - 17 2:132,IA:E204:767,Thermostat,3.4
humain,01-PLANS - 17 2,E204,TH,6283,2567,0.7611,0.4146,4330,1766,appariée,H:01-PLANS - 17 2:133,IA:E204:766,Thermostat,2.2
humain,01-PLANS - 17 2,E204,TH,6075,2500,0.7359,0.4038,4187,1719,appariée,H:01-PLANS - 17 2:134,IA:E204:773,Thermostat,7.1
humain,01-PLANS - 17 2,E204,TH,6029,2554,0.7303,0.4125,4155,1757,appariée,H:01-PLANS - 17 2:135,IA:E204:772,Thermostat,5.8
humain,01-PLANS - 17 2,E204,TH,5841,2315,0.7076,0.3739,4025,1592,appariée,H:01-PLANS - 17 2:136,IA:E204:774,Thermostat,4.6
humain,01-PLANS - 17 2,E204,TH,5661,2563,0.6858,0.4140,3901,1763,appariée,H:01-PLANS - 17 2:137,IA:E204:771,Thermostat,2.4
humain,01-PLANS - 17 2,E204,TH,5581,2316,0.6761,0.3741,3846,1592,appariée,H:01-PLANS - 17 2:138,IA:E204:778,Thermostat,3.8
humain,01-PLANS - 17 2,E204,TH,5315,2499,0.6439,0.4037,3662,1719,appariée,H:01-PLANS - 17 2:139,IA:E204:779,Thermostat,7.3
humain,01-PLANS - 17 2,E204,TH,4975,2512,0.6027,0.4058,3427,1728,appariée,H:01-PLANS - 17 2:140,IA:E204:764,Thermostat,2.1
humain,01-PLANS - 17 2,E204,TH,4907,2302,0.5944,0.3718,3380,1583,appariée,H:01-PLANS - 17 2:141,IA:E204:763,Thermostat,5.2
humain,01-PLANS - 17 2,E204,TH,4723,2427,0.5721,0.3920,3253,1669,appariée,H:01-PLANS - 17 2:142,IA:E204:769,Thermostat,4.8
humain,01-PLANS - 17 2,E204,TH,4633,2345,0.5612,0.3788,3191,1612,appariée,H:01-PLANS - 17 2:143,IA:E204:770,Thermostat,5.8
humain,01-PLANS - 17 2,E204,TH,6165,2311,0.7468,0.3733,4249,1589,appariée,H:01-PLANS - 17 2:144,IA:E204:765,Thermostat,4.1
humain,01-PLANS - 17 2,E204,B 1500W,4138,2084,0.5013,0.3366,2850,1432,appariée,H:01-PLANS - 17 2:145,IA:E204:80,Plinthe 1500W,24.9
humain,01-PLANS - 17 2,E204,LO CONENSEUR,4830,1621,0.5851,0.2618,3327,1113,appariée,H:01-PLANS - 17 2:146,IA:E204:624,Raccordement condenseur,8.9
humain,01-PLANS - 17 2,E204,LO CONENSEUR,5174,1618,0.6268,0.2613,3565,1111,appariée,H:01-PLANS - 17 2:147,IA:E204:625,Raccordement condenseur,11.0
humain,01-PLANS - 17 2,E204,LO CONENSEUR,5503,1621,0.6666,0.2618,3792,1113,appariée,H:01-PLANS - 17 2:148,IA:E204:642,Raccordement condenseur,8.9
humain,01-PLANS - 17 2,E204,LO CONENSEUR,5861,1623,0.7100,0.2622,4039,1115,appariée,H:01-PLANS - 17 2:149,IA:E204:626,Raccordement condenseur,7.7
humain,01-PLANS - 17 2,E204,LO CONENSEUR,6576,1843,0.7966,0.2977,4533,1266,appariée,H:01-PLANS - 17 2:150,IA:E204:628,Raccordement condenseur,5.4
humain,01-PLANS - 17 2,E204,LO CONENSEUR,6674,2479,0.8085,0.4004,4600,1705,appariée,H:01-PLANS - 17 2:151,IA:E204:622,Raccordement condenseur,5.0
humain,01-PLANS - 17 2,E204,LO CONENSEUR,5880,2693,0.7123,0.4350,4052,1852,appariée,H:01-PLANS - 17 2:152,IA:E204:629,Raccordement condenseur,7.3
humain,01-PLANS - 17 2,E204,LO CONENSEUR,5188,2694,0.6285,0.4351,3574,1853,appariée,H:01-PLANS - 17 2:153,IA:E204:630,Raccordement condenseur,5.9
humain,01-PLANS - 17 2,E204,LO CONENSEUR,5534,2691,0.6704,0.4347,3813,1851,appariée,H:01-PLANS - 17 2:154,IA:E204:182,Prise demi-commandée,67.7
humain,01-PLANS - 17 2,E204,LO CONENSEUR,4846,2693,0.5870,0.4350,3338,1852,appariée,H:01-PLANS - 17 2:155,IA:E204:631,Raccordement condenseur,6.7
humain,01-PLANS - 17 2,E204,LO CONENSEUR,4074,1689,0.4935,0.2728,2805,1160,appariée,H:01-PLANS - 17 2:156,IA:E204:623,Raccordement condenseur,6.6
humain,01-PLANS - 17 2,E204,LO CONENSEUR,4417,2427,0.5351,0.3920,3042,1669,appariée,H:01-PLANS - 17 2:157,IA:E204:627,Raccordement condenseur,6.9
humain,01-PLANS - 17 2,E204,LO CONENSEUR,3629,3752,0.4396,0.6060,2498,2583,appariée,H:01-PLANS - 17 2:158,IA:E204:636,Raccordement condenseur,7.8
humain,01-PLANS - 17 2,E204,LO CONENSEUR,3731,4513,0.4520,0.7290,2569,3107,appariée,H:01-PLANS - 17 2:159,IA:E204:632,Raccordement condenseur,8.7
humain,01-PLANS - 17 2,E204,LO CONENSEUR,4629,4805,0.5608,0.7761,3189,3309,appariée,H:01-PLANS - 17 2:160,IA:E204:633,Raccordement condenseur,10.3
humain,01-PLANS - 17 2,E204,LO CONENSEUR,4974,4811,0.6025,0.7771,3427,3313,appariée,H:01-PLANS - 17 2:161,IA:E204:634,Raccordement condenseur,6.1
humain,01-PLANS - 17 2,E204,LO CONENSEUR,5319,4807,0.6443,0.7764,3665,3310,appariée,H:01-PLANS - 17 2:162,IA:E204:635,Raccordement condenseur,9.0
humain,01-PLANS - 17 2,E204,LO CONENSEUR,6227,4578,0.7543,0.7395,4292,3152,appariée,H:01-PLANS - 17 2:163,IA:E204:641,Raccordement condenseur,5.6
humain,01-PLANS - 17 2,E204,LO CONENSEUR,5886,4005,0.7130,0.6469,4056,2757,appariée,H:01-PLANS - 17 2:164,IA:E204:640,Raccordement condenseur,4.7
humain,01-PLANS - 17 2,E204,LO CONENSEUR,5139,3744,0.6225,0.6047,3541,2577,appariée,H:01-PLANS - 17 2:165,IA:E204:639,Raccordement condenseur,8.3
humain,01-PLANS - 17 2,E204,LO CONENSEUR,4795,3746,0.5809,0.6051,3303,2579,appariée,H:01-PLANS - 17 2:166,IA:E204:638,Raccordement condenseur,6.8
humain,01-PLANS - 17 2,E204,LO CONENSEUR,4451,3746,0.5392,0.6051,3066,2579,appariée,H:01-PLANS - 17 2:167,IA:E204:637,Raccordement condenseur,6.7
humain,01-PLANS - 17 2,E204,LO EVAP,4613,2465,0.5588,0.3982,3177,1695,appariée,H:01-PLANS - 17 2:168,IA:E204:696,Raccordement évaporateur,5.5
humain,01-PLANS - 17 2,E204,LO EVAP,5010,2526,0.6069,0.4080,3452,1737,appariée,H:01-PLANS - 17 2:169,IA:E204:697,Raccordement évaporateur,6.8
humain,01-PLANS - 17 2,E204,LO EVAP,5494,2541,0.6655,0.4104,3786,1748,appariée,H:01-PLANS - 17 2:170,IA:E204:698,Raccordement évaporateur,6.0
humain,01-PLANS - 17 2,E204,LO EVAP,6012,2435,0.7283,0.3933,4143,1675,appariée,H:01-PLANS - 17 2:171,IA:E204:699,Raccordement évaporateur,6.0
humain,01-PLANS - 17 2,E204,LO EVAP,6363,2575,0.7708,0.4159,4386,1771,appariée,H:01-PLANS - 17 2:172,IA:E204:700,Raccordement évaporateur,7.0
humain,01-PLANS - 17 2,E204,LO EVAP,6218,1796,0.7532,0.2901,4286,1234,appariée,H:01-PLANS - 17 2:173,IA:E204:701,Raccordement évaporateur,6.6
humain,01-PLANS - 17 2,E204,LO EVAP,5699,1809,0.6904,0.2922,3927,1243,appariée,H:01-PLANS - 17 2:174,IA:E204:702,Raccordement évaporateur,8.8
humain,01-PLANS - 17 2,E204,LO EVAP,5356,1854,0.6488,0.2995,3690,1274,appariée,H:01-PLANS - 17 2:175,IA:E204:695,Raccordement évaporateur,6.2
humain,01-PLANS - 17 2,E204,LO EVAP,5310,1813,0.6432,0.2928,3659,1246,appariée,H:01-PLANS - 17 2:176,IA:E204:693,Raccordement évaporateur,8.4
humain,01-PLANS - 17 2,E204,LO EVAP,4806,1888,0.5822,0.3050,3311,1297,appariée,H:01-PLANS - 17 2:177,IA:E204:694,Raccordement évaporateur,6.9
humain,01-PLANS - 17 2,E204,LO EVAP,4174,1991,0.5056,0.3216,2874,1368,appariée,H:01-PLANS - 17 2:178,IA:E204:692,Raccordement évaporateur,5.6
humain,01-PLANS - 17 2,E204,LO EVAP,3877,4077,0.4697,0.6585,2669,2807,appariée,H:01-PLANS - 17 2:179,IA:E204:703,Raccordement évaporateur,8.6
humain,01-PLANS - 17 2,E204,LO EVAP,4294,3914,0.5202,0.6322,2957,2694,appariée,H:01-PLANS - 17 2:180,IA:E204:709,Raccordement évaporateur,8.7
humain,01-PLANS - 17 2,E204,LO EVAP,4638,3918,0.5618,0.6329,3195,2697,appariée,H:01-PLANS - 17 2:181,IA:E204:704,Raccordement évaporateur,7.0
humain,01-PLANS - 17 2,E204,LO EVAP,4936,4037,0.5979,0.6521,3400,2779,appariée,H:01-PLANS - 17 2:182,IA:E204:705,Raccordement évaporateur,6.8
humain,01-PLANS - 17 2,E204,LO EVAP,5528,3828,0.6697,0.6183,3809,2635,appariée,H:01-PLANS - 17 2:183,IA:E204:706,Raccordement évaporateur,8.2
humain,01-PLANS - 17 2,E204,LO EVAP,5881,4643,0.7124,0.7500,4053,3197,appariée,H:01-PLANS - 17 2:184,IA:E204:707,Raccordement évaporateur,9.4
humain,01-PLANS - 17 2,E204,LO EVAP,5501,4693,0.6664,0.7580,3791,3232,appariée,H:01-PLANS - 17 2:185,IA:E204:708,Raccordement évaporateur,5.7
humain,01-PLANS - 17 2,E204,LO EVAP,4996,4506,0.6052,0.7278,3442,3103,appariée,H:01-PLANS - 17 2:186,IA:E204:710,Raccordement évaporateur,4.5
humain,01-PLANS - 17 2,E204,LO EVAP,4650,4653,0.5633,0.7516,3203,3204,appariée,H:01-PLANS - 17 2:187,IA:E204:711,Raccordement évaporateur,8.3
humain,01-PLANS - 17 2,E204,LO EVAP,4099,4660,0.4965,0.7527,2823,3209,appariée,H:01-PLANS - 17 2:188,IA:E204:34,Panneau de logement,78.5
humain,01-PLANS - 17 2,E204,LO P3000,6193,2045,0.7502,0.3303,4268,1406,appariée,H:01-PLANS - 17 2:189,IA:E204:567,Prise salle de bain,36.9
humain,01-PLANS - 17 2,E204,LO P3000,6203,2398,0.7514,0.3873,4275,1649,appariée,H:01-PLANS - 17 2:190,IA:E204:490,Prise laveuse,50.5
humain,01-PLANS - 17 2,E204,LO P3000,5821,2030,0.7051,0.3279,4011,1395,appariée,H:01-PLANS - 17 2:191,IA:E204:499,Prise laveuse,23.4
humain,01-PLANS - 17 2,E204,LO P3000,5959,2266,0.7219,0.3660,4107,1558,appariée,H:01-PLANS - 17 2:192,IA:E204:492,Prise laveuse,64.6
humain,01-PLANS - 17 2,E204,LO P3000,5372,2269,0.6508,0.3665,3701,1560,appariée,H:01-PLANS - 17 2:193,IA:E204:295,Prise double,12.6
humain,01-PLANS - 17 2,E204,LO P3000,5634,1922,0.6825,0.3105,3882,1321,appariée,H:01-PLANS - 17 2:194,IA:E204:497,Prise laveuse,70.4
humain,01-PLANS - 17 2,E204,LO P3000,5132,1887,0.6217,0.3048,3536,1297,appariée,H:01-PLANS - 17 2:195,IA:E204:349,Prise double,20.7
humain,01-PLANS - 17 2,E204,LO P3000,4579,2014,0.5547,0.3253,3154,1384,appariée,H:01-PLANS - 17 2:196,IA:E204:780,Thermostat,63.3
humain,01-PLANS - 17 2,E204,LO P3000,4765,2352,0.5772,0.3799,3282,1617,appariée,H:01-PLANS - 17 2:197,IA:E204:427,Prise double,79.3
humain,01-PLANS - 17 2,E204,LO P3000,4467,2187,0.5411,0.3533,3077,1504,appariée,H:01-PLANS - 17 2:198,IA:E204:442,Prise double,53.6
humain,01-PLANS - 17 2,E204,LO P3000,4952,2401,0.5999,0.3878,3412,1651,appariée,H:01-PLANS - 17 2:199,IA:E204:29,Panneau de logement,70.0
humain,01-PLANS - 17 2,E204,LO P3000,4055,4000,0.4912,0.6461,2792,2754,appariée,H:01-PLANS - 17 2:200,IA:E204:801,Thermostat,72.3
humain,01-PLANS - 17 2,E204,LO P3000,4322,4089,0.5236,0.6605,2977,2815,appariée,H:01-PLANS - 17 2:201,IA:E204:503,Prise laveuse,45.7
humain,01-PLANS - 17 2,E204,LO P3000,4663,4085,0.5649,0.6598,3212,2812,appariée,H:01-PLANS - 17 2:202,IA:E204:504,Prise laveuse,42.6
humain,01-PLANS - 17 2,E204,LO P3000,4925,4192,0.5966,0.6771,3393,2886,appariée,H:01-PLANS - 17 2:203,IA:E204:471,Prise double,39.9
humain,01-PLANS - 17 2,E204,LO P3000,5644,4139,0.6837,0.6686,3889,2850,appariée,H:01-PLANS - 17 2:204,IA:E204:405,Prise double,82.4
humain,01-PLANS - 17 2,E204,LO P3000,5876,4487,0.7118,0.7248,4049,3089,appariée,H:01-PLANS - 17 2:205,IA:E204:762,Sortie informatique,4.7
humain,01-PLANS - 17 2,E204,LO P3000,5671,4347,0.6870,0.7021,3908,2993,appariée,H:01-PLANS - 17 2:206,IA:E204:385,Prise double,21.0
humain,01-PLANS - 17 2,E204,LO P3000,4894,4427,0.5929,0.7151,3371,3048,appariée,H:01-PLANS - 17 2:207,IA:E204:775,Thermostat,70.3
humain,01-PLANS - 17 2,E204,LO P3000,4376,4539,0.5301,0.7332,3014,3125,appariée,H:01-PLANS - 17 2:208,IA:E204:808,Thermostat,82.5
humain,01-PLANS - 17 2,E204,LO P3000,3995,4346,0.4839,0.7020,2751,2992,appariée,H:01-PLANS - 17 2:209,IA:E204:789,Thermostat,53.4
humain,01-PLANS - 17 2,E204,LO PRISE GFI WP,5333,1648,0.6460,0.2662,3675,1132,appariée,H:01-PLANS - 17 2:210,IA:E204:599,Prise étanche,10.2
humain,01-PLANS - 17 2,E204,LO PRISE GFI WP,5679,1651,0.6879,0.2667,3913,1134,appariée,H:01-PLANS - 17 2:211,IA:E204:610,Prise étanche,12.7
humain,01-PLANS - 17 2,E204,LO PRISE GFI WP,6565,1982,0.7953,0.3201,4525,1362,appariée,H:01-PLANS - 17 2:212,IA:E204:611,Prise étanche,13.2
humain,01-PLANS - 17 2,E204,LO PRISE GFI WP,5002,1647,0.6059,0.2660,3446,1131,appariée,H:01-PLANS - 17 2:213,IA:E204:612,Prise étanche,9.6
humain,01-PLANS - 17 2,E204,LO PRISE GFI WP,4650,1646,0.5633,0.2659,3203,1130,appariée,H:01-PLANS - 17 2:214,IA:E204:607,Prise étanche,9.0
humain,01-PLANS - 17 2,E204,LO PRISE GFI WP,4094,1863,0.4959,0.3009,2819,1280,appariée,H:01-PLANS - 17 2:215,IA:E204:608,Prise étanche,11.2
humain,01-PLANS - 17 2,E204,LO PRISE GFI WP,4439,2604,0.5377,0.4206,3057,1791,appariée,H:01-PLANS - 17 2:216,IA:E204:602,Prise étanche,12.4
humain,01-PLANS - 17 2,E204,LO PRISE GFI WP,4968,2646,0.6018,0.4274,3423,1820,appariée,H:01-PLANS - 17 2:217,IA:E204:600,Prise étanche,20.0
humain,01-PLANS - 17 2,E204,LO PRISE GFI WP,5187,2648,0.6283,0.4277,3574,1821,appariée,H:01-PLANS - 17 2:218,IA:E204:606,Prise étanche,18.6
humain,01-PLANS - 17 2,E204,LO PRISE GFI WP,5650,2651,0.6844,0.4282,3893,1823,appariée,H:01-PLANS - 17 2:219,IA:E204:603,Prise étanche,16.7
humain,01-PLANS - 17 2,E204,LO PRISE GFI WP,5994,2649,0.7261,0.4279,4131,1822,appariée,H:01-PLANS - 17 2:220,IA:E204:720,Sectionneur,81.7
humain,01-PLANS - 17 2,E204,LO PRISE GFI WP,6662,2537,0.8070,0.4098,4592,1745,appariée,H:01-PLANS - 17 2:221,IA:E204:601,Prise étanche,14.0
humain,01-PLANS - 17 2,E204,LO PRISE GFI WP,3652,3930,0.4424,0.6348,2514,2705,appariée,H:01-PLANS - 17 2:222,IA:E204:613,Prise étanche,11.2
humain,01-PLANS - 17 2,E204,LO PRISE GFI WP,3759,4700,0.4554,0.7592,2588,3236,appariée,H:01-PLANS - 17 2:223,IA:E204:609,Prise étanche,14.2
humain,01-PLANS - 17 2,E204,LO PRISE GFI WP,4452,4806,0.5393,0.7763,3066,3309,appariée,H:01-PLANS - 17 2:224,IA:E204:617,Prise étanche,15.5
humain,01-PLANS - 17 2,E204,LO PRISE GFI WP,4794,4803,0.5807,0.7758,3302,3307,appariée,H:01-PLANS - 17 2:225,IA:E204:616,Prise étanche,17.8
humain,01-PLANS - 17 2,E204,LO PRISE GFI WP,5148,4808,0.6236,0.7766,3547,3311,appariée,H:01-PLANS - 17 2:226,IA:E204:605,Prise étanche,14.2
humain,01-PLANS - 17 2,E204,LO PRISE GFI WP,5484,4801,0.6643,0.7755,3779,3306,appariée,H:01-PLANS - 17 2:227,IA:E204:618,Prise étanche,19.0
humain,01-PLANS - 17 2,E204,LO PRISE GFI WP,6219,4447,0.7534,0.7183,4286,3062,appariée,H:01-PLANS - 17 2:228,IA:E204:621,Prise étanche,12.0
humain,01-PLANS - 17 2,E204,LO PRISE GFI WP,5873,3916,0.7114,0.6325,4047,2696,appariée,H:01-PLANS - 17 2:229,IA:E204:620,Prise étanche,14.8
humain,01-PLANS - 17 2,E204,LO PRISE GFI WP,5013,3814,0.6073,0.6161,3454,2625,appariée,H:01-PLANS - 17 2:230,IA:E204:619,Prise étanche,14.7
humain,01-PLANS - 17 2,E204,LO PRISE GFI WP,4665,3811,0.5651,0.6156,3213,2623,appariée,H:01-PLANS - 17 2:231,IA:E204:615,Prise étanche,12.5
humain,01-PLANS - 17 2,E204,LO PRISE GFI WP,4325,3812,0.5239,0.6157,2979,2624,appariée,H:01-PLANS - 17 2:232,IA:E204:614,Prise étanche,13.1
humain,01-PLANS - 17 2,E204,LO VENT,6061,2465,0.7342,0.3982,4177,1695,appariée,H:01-PLANS - 17 2:233,IA:E204:685,Raccordement ventilateur,1.1
humain,01-PLANS - 17 2,E204,LO VENT,4856,1922,0.5882,0.3105,3345,1321,appariée,H:01-PLANS - 17 2:234,IA:E204:686,Raccordement ventilateur,0.3
humain,01-PLANS - 17 2,E204,LO VENT,4133,4549,0.5007,0.7348,2846,3132,appariée,H:01-PLANS - 17 2:235,IA:E204:687,Raccordement ventilateur,0.3
humain,01-PLANS - 17 2,E204,LO VENT,5740,4509,0.6953,0.7283,3956,3105,appariée,H:01-PLANS - 17 2:236,IA:E204:689,Raccordement ventilateur,2.5
humain,01-PLANS - 17 2,E204,LO VENT,5407,4023,0.6550,0.6498,3726,2770,appariée,H:01-PLANS - 17 2:237,IA:E204:688,Raccordement ventilateur,1.7
humain,01-PLANS - 17 2,E204,LO HOTTE,4421,1938,0.5356,0.3130,3045,1332,appariée,H:01-PLANS - 17 2:238,IA:E204:650,Raccordement hotte,2.2
